"","colony_id","Light_Value","Run","micromol.cm2.s","micromol.cm2.h"
"80","ACR-E29","1022",1,0.000224290530489122,0.807445909760839
"81","ACR-E29","108",1,2.09945849986224e-05,0.0755805059950408
"82","ACR-E29","246",1,4.3151771437829e-06,0.0155346377176184
"83","ACR-E29","376",1,8.11644508361284e-05,0.292192023010062
"84","ACR-E29","476",1,0.000132559851296438,0.477215464667177
"85","ACR-E29","603",1,0.00017352229969264,0.624680278893504
"86","ACR-E29","702",1,0.000210218431667405,0.756786354002656
"87","ACR-E29","791",1,0.000207329697268246,0.746386910165684
"88","ACR-E29","857",1,0.000219238585218718,0.789258906787384
"89","ACR-E29","931",1,0.000228730628661872,0.82343026318274
"90","ACR-E29","982",1,0.000244617084953751,0.880621505833505
"91","ACR-E29","989",1,0.000244453587217379,0.880032913982565
"92","ACR-E6","0",1,-0.000128286390088613,-0.461831004319008
"93","ACR-E6","1022",1,0.000147302364473011,0.530288512102841
"94","ACR-E6","108",1,-6.04988683088078e-06,-0.0217795925911708
"95","ACR-E6","246",1,-2.15567733425306e-07,-0.000776043840331102
"96","ACR-E6","376",1,4.59581137642017e-05,0.165449209551126
"97","ACR-E6","476",1,9.08969914482797e-05,0.327229169213807
"98","ACR-E6","603",1,0.000101385585717892,0.364988108584412
"99","ACR-E6","702",1,0.000127722267528861,0.459800163103899
"100","ACR-E6","791",1,0.000121882229734881,0.438776027045571
"101","ACR-E6","857",1,0.000124833513604051,0.449400648974585
"102","ACR-E6","931",1,0.000131082040893348,0.471895347216053
"103","ACR-E6","982",1,0.000118070323566194,0.425053164838299
"104","ACR-E6","989",1,0.000136836642143667,0.492611911717201
"105","ACR-E9","0",1,-0.000156199432947075,-0.562317958609469
"106","ACR-E9","1022",1,0.000133143948715148,0.479318215374532
"107","ACR-E9","108",1,6.32737490922446e-05,0.227785496732081
"108","ACR-E9","246",1,5.82223100970231e-05,0.209600316349283
"109","ACR-E9","376",1,0.000114179062745735,0.411044625884645
"110","ACR-E9","476",1,0.000144005590723236,0.518420126603651
"111","ACR-E9","603",1,0.000168657598877297,0.607167355958269
"112","ACR-E9","702",1,0.000184041806510721,0.662550503438596
"113","ACR-E9","791",1,0.000184833074862266,0.665399069504157
"114","ACR-E9","857",1,0.000169075605339625,0.608672179222651
"115","ACR-E9","931",1,0.00018235663280883,0.656483878111788
"116","ACR-E9","982",1,0.000161024099804589,0.57968675929652
"117","ACR-E9","989",1,0.000122178420215793,0.439842312776854
