ShortUniqueID, PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
01010,20221201_E5pulchra,2022_12_1,401055,11,0,28,28.50,28.59,28.59,HTR,28.50,28.69,28.69,CHL,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,406537,11,0,28,28.50,28.59,28.59,CHL,28.50,28.69,28.69,CHL,28.50,28.56,28.56,HTR,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,412014,11,0,28,28.50,28.65,28.65,CHL,28.50,28.69,28.69,CHL,28.50,28.62,28.62,CHL,28.50,28.61,28.61,HTR,
01010,20221201_E5pulchra,2022_12_1,417492,11,0,28,28.50,28.59,28.59,HTR,28.50,28.69,28.69,CHL,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,422971,11,0,28,28.50,28.59,28.59,CHL,28.50,28.69,28.69,CHL,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,428454,11,0,28,28.50,28.59,28.59,CHL,28.50,28.62,28.62,HTR,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,433933,11,0,28,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,439412,11,1,28,28.50,28.59,28.59,HTR,28.50,28.62,28.62,CHL,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,445684,11,1,28,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,451164,11,1,28,28.50,28.59,28.59,HTR,28.50,28.62,28.62,CHL,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,456641,11,1,28,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,462120,11,1,28,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.68,28.68,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,467603,11,1,28,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.62,28.62,HTR,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,473080,11,1,28,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.68,28.68,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,478560,11,1,28,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.68,28.68,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,484039,11,1,28,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.68,28.68,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,489522,11,1,28,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.68,28.68,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,495001,11,1,28,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.68,28.68,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,500481,11,2,29,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.68,28.68,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,507219,11,2,29,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.68,28.68,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,512699,11,2,29,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.68,28.68,CHL,28.50,28.61,28.61,HTR,
01010,20221201_E5pulchra,2022_12_1,518176,11,2,29,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.68,28.68,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,523656,11,2,29,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.68,28.68,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,529138,11,2,29,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.68,28.68,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,534617,11,2,29,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.68,28.68,CHL,28.50,28.61,28.61,HTR,
01010,20221201_E5pulchra,2022_12_1,540095,11,2,29,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.68,28.68,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,545573,11,2,29,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.68,28.68,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,551057,11,2,29,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.68,28.68,CHL,28.50,28.61,28.61,HTR,
01010,20221201_E5pulchra,2022_12_1,556534,11,2,29,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.68,28.68,CHL,28.50,28.61,28.61,CHL,
01010,20221201_E5pulchra,2022_12_1,562014,11,3,31,28.50,28.59,28.59,HTR,28.50,28.62,28.62,CHL,28.50,28.62,28.62,HTR,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,569218,11,3,31,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.62,28.62,CHL,28.50,28.61,28.61,HTR,
01010,20221201_E5pulchra,2022_12_1,574696,11,3,31,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.68,28.68,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,580175,11,3,31,28.50,28.65,28.65,CHL,28.50,28.62,28.62,CHL,28.50,28.68,28.68,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,585656,11,3,31,28.50,28.59,28.59,HTR,28.50,28.56,28.56,HTR,28.50,28.62,28.62,HTR,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,591134,11,3,31,28.50,28.65,28.65,CHL,28.50,28.56,28.56,CHL,28.50,28.68,28.68,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,596614,11,3,31,28.50,28.59,28.59,HTR,28.50,28.62,28.62,CHL,28.50,28.62,28.62,HTR,28.50,28.67,28.67,CHL,
ShortUniqueID, PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
01010,20221201_E5pulchra,2022_12_1,602091,11,3,31,28.50,28.59,28.59,CHL,28.50,28.56,28.56,HTR,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,607745,11,3,31,28.50,28.59,28.59,CHL,28.50,28.56,28.56,CHL,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,613224,11,3,31,28.50,28.59,28.59,CHL,28.50,28.56,28.56,CHL,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,618702,11,3,31,28.50,28.59,28.59,CHL,28.50,28.56,28.56,CHL,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,624185,11,4,33,28.50,28.59,28.59,CHL,28.50,28.56,28.56,CHL,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,631855,11,4,33,28.50,28.59,28.59,CHL,28.50,28.56,28.56,CHL,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,637334,11,4,33,28.50,28.59,28.59,CHL,28.50,28.56,28.56,CHL,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,642812,11,4,33,28.50,28.59,28.59,CHL,28.50,28.56,28.56,CHL,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,648296,11,4,33,28.50,28.59,28.59,CHL,28.50,28.56,28.56,CHL,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,653774,11,4,33,28.50,28.59,28.59,CHL,28.50,28.62,28.62,CHL,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,659254,11,4,33,28.50,28.59,28.59,CHL,28.50,28.56,28.56,HTR,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,664735,11,4,33,28.50,28.59,28.59,CHL,28.50,28.62,28.62,CHL,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,670214,11,4,33,28.50,28.59,28.59,CHL,28.50,28.56,28.56,HTR,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
01010,20221201_E5pulchra,2022_12_1,675692,11,4,33,28.50,28.59,28.59,CHL,28.50,28.56,28.56,CHL,28.50,28.62,28.62,CHL,28.50,28.67,28.67,CHL,
