Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
01.12.22;23:25:42;1;0;0.2063;0.2043;0.1197;0.1564;0.1593;0.1540;0.1823;0.1823;0.1158;0.1197;0.1339;0.1510;0.2439;0.2351;0.1554;0.2317;0.2239;0.2258;0.2517;0.2463;0.2390;0.2478;0.2126;0.2307;0.154;0.131;0.230;0.325;0.288;0.318;0.276;0.260;0.515;0.517;0.370;0.345;
