Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
01.12.22;23:15:22;1;0;0.2263;0.2023;0.2082;0.2395;0.1100;0.1217;0.1579;0.1701;0.1535;0.1740;0.0787;0.0982;0.2278;0.2028;0.2092;0.2405;0.1100;0.1222;0.1584;0.1711;0.1540;0.1760;0.0792;0.0987;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;
