Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
01.12.22;23:30:37;1;0;0.1349;0.1334;0.1476;0.1193;0.1241;0.1149;0.1476;0.1417;0.1452;0.1422;0.1486;0.1505;0.2444;0.2390;0.2693;0.2131;0.2546;0.2317;0.2605;0.2493;0.2688;0.2600;0.2796;0.2776;0.448;0.442;0.452;0.440;0.512;0.504;0.433;0.431;0.460;0.453;0.469;0.458;
