Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
01.12.22;23:20:03;1;0;0.1828;0.1774;0.1657;0.1647;0.1549;0.1457;0.1706;0.1628;0.2043;0.2180;0.2009;0.2126;0.1950;0.1916;0.1745;0.1740;0.1652;0.1525;0.1843;0.1760;0.2082;0.2234;0.2053;0.2180;0.063;0.074;0.050;0.053;0.062;0.045;0.074;0.075;0.000;0.024;0.021;0.025;
