Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
01.12.22;23:30:03;1;0;0.1124;0.1153;0.1271;0.1202;0.1403;0.1217;0.1305;0.1329;0.1271;0.1305;0.1193;0.1232;0.2146;0.2180;0.2454;0.2385;0.2854;0.2586;0.2610;0.2625;0.2532;0.2600;0.2576;0.2664;0.476;0.471;0.482;0.496;0.509;0.529;0.500;0.493;0.498;0.498;0.537;0.538;
