Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
01.12.22;23:23:14;1;0;0.1975;0.1804;0.1774;0.1764;0.1784;0.1794;0.1720;0.1867;0.1808;0.1975;0.1804;0.1808;0.2067;0.1887;0.1843;0.1823;0.2351;0.2488;0.2248;0.2346;0.1926;0.2116;0.2370;0.2449;0.045;0.044;0.037;0.032;0.241;0.279;0.235;0.204;0.061;0.067;0.239;0.261;
