Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
01.12.22;23:18:07;1;0;0.1623;0.1750;0.2004;0.1672;0.1535;0.1916;0.1178;0.1237;0.1505;0.1334;0.1241;0.1271;0.1652;0.1769;0.2072;0.1750;0.1593;0.1940;0.1251;0.1310;0.1564;0.1398;0.1271;0.1295;0.000;0.000;0.033;0.045;0.037;0.000;0.059;0.056;0.037;0.045;0.000;0.000;
