Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
01.12.22;23:27:23;1;0;0.1940;0.1667;0.1569;0.1505;0.1500;0.1579;0.2424;0.2429;0.1500;0.1281;0.1764;0.1921;0.2698;0.2390;0.2444;0.2390;0.2546;0.2644;0.2923;0.2991;0.2727;0.2395;0.2805;0.3172;0.281;0.303;0.358;0.370;0.411;0.403;0.171;0.188;0.450;0.465;0.371;0.394;
