Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
01.12.22;23:28:39;1;0;0.1540;0.1549;0.1364;0.1408;0.1349;0.1540;0.1212;0.1437;0.1329;0.1227;0.1505;0.1496;0.2913;0.2937;0.2268;0.2370;0.2307;0.2649;0.2644;0.3138;0.2468;0.2346;0.3250;0.3275;0.471;0.473;0.399;0.406;0.415;0.419;0.542;0.542;0.461;0.477;0.537;0.543;
