Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
01.12.22;23:24:08;1;0;0.1921;0.1975;0.1544;0.1613;0.1716;0.1613;0.1168;0.1207;0.1764;0.1828;0.1202;0.1261;0.2923;0.3006;0.2419;0.2498;0.2180;0.2131;0.2351;0.2488;0.2126;0.2185;0.2214;0.2356;0.343;0.343;0.362;0.354;0.213;0.243;0.503;0.515;0.170;0.163;0.457;0.465;
