Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
01.12.22;23:21:13;1;0;0.1354;0.1593;0.1178;0.1095;0.1647;0.1696;0.1706;0.1916;0.1447;0.1461;0.1520;0.1593;0.1706;0.1891;0.1261;0.1168;0.1916;0.2077;0.1833;0.2038;0.1559;0.1642;0.1725;0.1818;0.206;0.158;0.066;0.063;0.140;0.184;0.069;0.060;0.072;0.110;0.119;0.124;
