Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
01.12.22;23:21:47;1;0;0.1745;0.0943;0.1672;0.1598;0.1588;0.1926;0.1241;0.1588;0.1251;0.1007;0.1652;0.1701;0.2116;0.1520;0.1887;0.1848;0.1755;0.2082;0.1559;0.1891;0.1618;0.1261;0.2116;0.2180;0.176;0.379;0.114;0.135;0.095;0.075;0.204;0.160;0.227;0.202;0.219;0.220;
