Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
01.12.22;23:31:05;1;0;0.1149;0.1144;0.1246;0.1124;0.1432;0.1520;0.1447;0.1471;0.1276;0.1193;0.1427;0.1432;0.2551;0.2551;0.2600;0.2375;0.2761;0.2903;0.2854;0.2869;0.2771;0.2620;0.2879;0.2874;0.550;0.552;0.521;0.527;0.481;0.476;0.493;0.487;0.540;0.545;0.504;0.502;
